seller_id,seller_zip_code_prefix,seller_city,seller_state
005a5e98927d5421476ede81b5ca6fc2,62658,curitiba,PR
9b7e8743013468e962404ae243c422fd,96653,campinas,SP
85599bce80630f35c30ba4c238e48b11,41888,ribeirao preto,SP
f490e1ce47a47ff163dbdab23ea2c949,51505,caxias do sul,RS
8573f6d13702d6d3fa27df62633fdea0,80682,sao paulo,SP
b8147f554795d0059c85299c3868f157,5929,vitoria da conquista,BA
94847e1007b9d67d801510a3d47f3228,60293,campinas,SP
47856d8526d2681357f1f6db7c62388a,72965,niteroi,RJ
a2c40cd918f2bcaf6ba9920d845772b2,26111,santos,SP
0c1d6352777da26626ca62a1990aa171,36675,sorocaba,SP
6e24593dff201bc86c0175a0efa9e6e0,99944,petropolis,RJ
da6ffb4e7a315fa6bd6e4e90255504c4,18867,sorocaba,SP
a4b25915c5a2f6cab879d46a2dbbd31c,31676,sao paulo,SP
11f865f003be617598c794868c952c63,64898,santos,SP
7f0c088885932937dbfa7a3c456d18f0,54393,city_ap_2,AP
41bb53df8a21165bd8326e5a6bec7659,58843,sorocaba,SP
889f9a500be3eb1d20634bc02d20d562,37731,city_ac_1,AC
ef58d5d7adbf034d641188d17b4944f3,95950,duque de caxias,RJ
f1b7a1a5c34b5910fa0106bd986711fb,73247,city_ap_2,AP
0f0fa39c630f4667229f36773bdacbfc,32279,betim,MG
5f7d331b85eb1dcce0a69cacc523ff4c,15553,sorocaba,SP
e046ebff53bd524c897ac0c46d519c3f,22071,city_mt_1,MT
57b0e46a5f880d30fa7fc1571ecdec3b,82424,florianopolis,SC
26f9e2b72eb633def10f2b247cb94f2a,46507,campinas,SP
b8635279eae97585e578a377242d08cb,23861,uberlandia,MG
5a0598461bbb1f2543c0405f285c1be1,64800,curitiba,PR
c98f2d39f623a9a9f76754e32bbe3051,51219,city_ap_1,AP
0137de3de9f8d6851acdc934262be54c,42464,sorocaba,SP
9f2a891601f9467f565b4a0ec5f8d93c,28594,taguatinga,DF
468c021d727f8e0516ff25324e1999e6,7106,ribeirao preto,SP
cee1e759a3867993768be913f84b049d,3126,sorocaba,SP
e0c90f332159afc0a2a620e84b617fab,36214,santos,SP
e7897f888daf829539fb4b6a0bdde03f,95742,city_mt_1,MT
b2909cc747f821ec9c3856ab1d133dc6,87333,ribeirao preto,SP
d3f4f087f9e0949442601766f07ec882,98899,city_ap_1,AP
da3a87d87b55b23f32116c6232f906e2,8183,sorocaba,SP
fcfa7ada0361595946fdb3797f4adaed,96910,ribeirao preto,SP
64a987f732c83f789a079d4901b45194,76433,juiz de fora,MG
51bf7c13328b170ba2630c701399c842,9949,contagem,MG
841d7bc9803f835ee129f8ce487a6373,92228,city_ma_2,MA
e7569fcc3a5d2306775093a67e753434,78900,ribeirao preto,SP
d680d89349b729520a6974fdd5066f16,98732,santos,SP
80999911f6d3ca7db2abe3f927af945c,31692,santos,SP
1eef2b20fec2726dc116240e61f04ba2,1896,sorocaba,SP
387ea4c0e3c5978108c886b9244f6a5e,67120,city_rn_2,RN
b367d44c15c9e5500253926329f4cd87,80683,campinas,SP
12a519bda872cd8dd1234d4bd882bbcb,79441,rio de janeiro,RJ
843eecb2f6e454cd8e39b010cc4a1fcd,47582,goiania,GO
05849971309f6b447f11bb10472240a6,35127,duque de caxias,RJ
49b591f626f0dfa18db70d236080742f,24838,belo horizonte,MG
e0ca0283ba24c851a7a8d73df6fbb4cb,41267,fortaleza,CE
dd0ebcd9d903a3a244d6bbc04f8ecf5c,78801,ribeirao preto,SP
29d4170e6048009dc5e1131693a4ffed,99052,canoas,RS
55896b00800aa3941e04f6bda80af4d7,87925,duque de caxias,RJ
16291e0c53772b9de26428cec3dde064,95634,city_rn_1,RN
a61cecc373986753b2cd5879581e5cf1,86907,caucaia,CE
a7b8bccd2a22950cb5b3c449bdd77341,17773,city_am_2,AM
ce1b3a99ae0d8f9c20ed32289956a637,45802,city_ac_2,AC
2a1610f1bcda3c57bed52e2b31d1f398,82662,sao paulo,SP
796e840b9f9eb0f5f241c2e2c0e39bcc,26942,contagem,MG
01f9d2637902c050cef16798e2d73bdf,29983,salvador,BA
de01c22836a58be1da00b2e76a5f8c33,2919,niteroi,RJ
9a05412d7971d1435badc09ecc955945,54881,contagem,MG
f41010d16ec7e2bac72468a9b5d305a8,1271,sao paulo,SP
df1555f9011c543cec00d9652d485752,33085,ribeirao preto,SP
df8f152c076398b40bd9d63b884b8c9c,78253,caxias do sul,RS
931c1b0cceb424f9bd946187860dc80c,9647,canoas,RS
91e50d8969f5b21325b040384ba26784,85908,duque de caxias,RJ
5998eb03317abec38fefd2006e9ba0cd,44595,city_al_1,AL
333a7e26ebc1df4b5d803e202398591e,70562,niteroi,RJ
2635d42424e65d915169e4b3889efdd3,59332,ribeirao preto,SP
7b5988c97111439c5a9a3294fa58ebe8,35726,sao paulo,SP
b76240d430d59da5550a984236eafe6b,1578,campinas,SP
3b9e679aa864cad7d0a5c09b4c848685,56522,sao paulo,SP
cf9f4f9913730103cec57504659f2a87,62645,city_rn_1,RN
352f2c68a40c5250954e5d23756f5f6e,15910,city_es_2,ES
8064b1395f1d4d8e65b5316b1d534f67,29208,sao paulo,SP
f17e4db906f062b27ebbfe3603973abf,37469,maringa,PR
41c0deb8a3694e3bfc0a090bb5372461,23116,caxias do sul,RS
2842fdb0054cecccad1e37a530d78e5f,13632,canoas,RS
322a46726e7047db60033f88a357ae43,2965,sao paulo,SP
bc5fbb96e28ef97dff5f59c8e38c21fe,30904,niteroi,RJ
9784cc95c190c18e274b278cb5e33ed8,96484,nova iguacu,RJ
b73c0056cf596ffe0bd6755ae54310bb,51776,duque de caxias,RJ
77e444a7963626f539b987be8aa33d36,26154,ribeirao preto,SP
503dc79366a0e6677536370bdb0eb7bb,50108,maringa,PR
b62c7d2cffebafc6aab571c35204d97e,67694,sorocaba,SP
3a7884c382406212368cbe5e801068f5,1612,anapolis,GO
6eb88d1e15b2cf41571d2b43d98150e8,3856,petropolis,RJ
2c08226fd0d3cc2219a6a72bcc9fa14d,91315,duque de caxias,RJ
ed0d46cc82e4099bbc1f8e1c29513d36,80308,campinas,SP
f099c4f47dfd66b662def1d28d580273,66858,niteroi,RJ
f9faeeda0dd347484307dbddbe01f5d3,17509,santos,SP
83c242db73081b4315b9de93492d9477,90156,ribeirao preto,SP
1ab141dc42349a13e53bfa4ee70f1163,54912,sao paulo,SP
d125e5793bbeae26521864f0ab7de431,53130,feira de santana,BA
17f8806bc848ffae7f4d011cde2ead97,17106,fortaleza,CE
ac0626f8ed0f6cbb4b6cc69b7fd2ffd4,86356,santos,SP
89f6f5600a2db7a810f9263ac417e52b,89975,city_ac_2,AC
f97deb5ec77b70d62850d1ecd044e8d2,74588,pelotas,RS
520bc9f1a8ca2e032ca7d9e9f00f2cb8,23689,santos,SP
42573e9fa0a5091ace80a0cf456ac62f,9852,juiz de fora,MG
0641dd0dd8b4a202ac934df834bb1cb8,38279,city_mt_1,MT
fefbdc9ca3ba61ec9b3c20359bf0e010,79112,nova iguacu,RJ
c7b00b8b70c88ef47503c31b79a3a2e5,76170,contagem,MG
1d21aef67dc265e683fe81d41fdc76b9,6285,city_rr_2,RR
4285391d4a9f53f956e01e56dd3d32f1,71866,vitoria da conquista,BA
601788797d924ab62c3da1b863ffed07,66057,ribeirao preto,SP
ad55333fec4f83183f62238192380498,48228,contagem,MG
b227d40ab2715b6108a06df623667724,80371,ribeirao preto,SP
f3f08d8d0aba4a5e9bc03061d93c1d2a,38365,sao paulo,SP
9ac8c154d439028e50c7040283a887a2,93510,santos,SP
b9473fad1d0860fb33ade5b845d36510,47062,duque de caxias,RJ
86af9bcbc6601e666386fee8606b3e29,63151,curitiba,PR
884fceab0aa906ce24a5ec1849eab762,37290,city_ap_2,AP
1989850ea41af69a15cc86223cbe2102,79993,ponta grossa,PR
63b8b4dafa3b80d634eff61d6cbf2120,97288,city_to_1,TO
3597468fd2d9447526c5a9cd6e7cd733,79040,niteroi,RJ
e10872e2ef031711afaabd360f5377af,44149,curitiba,PR
4d0b920c77fdefbc0cf917bce461162b,37752,sorocaba,SP
22bd772c5bfbd8a3fc6955bd8b569c56,94161,goiania,GO
93199afd2d03be77480f9e5d63c56ee6,22989,sao paulo,SP
bdbd93624bf8a26abe2c1aea3c454811,54776,ribeirao preto,SP
2c5905116a1f622c583706f0011bd7bd,19640,sao paulo,SP
6cb2018c6574c23b21561289ce813ddd,85962,caxias do sul,RS
6f21b412d8e16f5b4e56021d1dfa5126,64267,city_pa_1,PA
206acf7864059b13c02a38a8a04a53d1,6226,campinas,SP
9a63ddc1f281ca99744d93afc8b1c2da,29192,ribeirao preto,SP
81f1947d249be570ec001144088ca383,83375,belo horizonte,MG
79aeeb859e328bf5702aa03ecac9c0a1,53866,campinas,SP
fbe8d1c00e7160687e1eb35231523b81,68099,santos,SP
b587bc067b64e959b5f0b4be202ac8a9,84440,ribeirao preto,SP
145ae67f86db9e9685947d44dd8fc642,86811,canoas,RS
148286bf245d6dacf2ea08d210b206bc,41462,city_es_1,ES
7fd4a0d5b67337846cac515cd383669e,59818,sao paulo,SP
bae205adba0d65fe6d255c66801b8d58,32075,londrina,PR
a5a0950355ac7eac6963ed29a733314d,44519,uberlandia,MG
215d1c37cc7e57d462e33d8506fdc49e,90444,santos,SP
2e0651bf86ec7b35f9bd7fbd69fe4ecd,10049,contagem,MG
07ba4e1d2b6fc9815c264cc202dd3156,27456,santos,SP
6d17b17cccf9d046ad7f1e39940e25af,8720,ponta grossa,PR
af96ce83f6ec4789cf2b1a129df39a8f,39491,porto alegre,RS
0fca6d88e779d02f6fcc7a2d554c4c5c,64244,campinas,SP
526550f3a7697a6c676e8c2ab220c8b0,90654,city_mt_1,MT
9eecf292684c6adc3799811734033ecc,36939,betim,MG
fdfb256e1d6c756026336f13ecfc0707,77025,sao paulo,SP
a687abadeaa865410be70b13378f118d,74519,santos,SP
733b3393ec6f9d5bbb3196c6d60d8192,96124,santos,SP
df276a94b702c4cb568a6dee15dfe154,52947,ribeirao preto,SP
9f30e1c77ba175fd0daec8ced7c977cb,19333,sao paulo,SP
8ea3fd5fdc3e4b81a652e7ef131eb2e0,96644,canoas,RS
8dca5433627b89d3d48c727301e6422d,31660,campinas,SP
505ef1ba61da0ddaaa7c16e2586d3da3,41625,pelotas,RS
8ab4cc46952d0fea568861f0c7580606,46507,sao paulo,SP
255c592a2d54443eb9822db97725cc67,31869,city_ro_2,RO
4aafd5546db0b75bf7dcd8ddb6317090,87226,niteroi,RJ
d3bf04fc4893c06c5479a43647a8974b,16554,anapolis,GO
82b799400af9baca8f6d59690eaf2fe5,91759,petropolis,RJ
993af0439fb5e77d44a3f0cae1cd67bb,71332,nova iguacu,RJ
1b0930d434426bbb28dbd63c2cc610da,76088,niteroi,RJ
97d34bd693e60c7b7c6846e369eb5d7e,67073,olinda,PE
9cfc12be2528111fb175f5a98bb80cca,89211,sao paulo,SP
7154febe1ab141585a7f817613939d49,12878,vitoria da conquista,BA
8c76ff4d654c55776dac32419310d5f1,61789,nova iguacu,RJ
ed7510b62f78eb658b5486782e948594,2450,sorocaba,SP
b928c680f4680d84aba85c4c9fda97ab,95260,juiz de fora,MG
0b370241d4bdcf90e27e187c4346fb6a,79701,santos,SP
6a233d9d8d29f9c4f631738031869b02,57457,pelotas,RS
a1c91b5dbceafbbfaf1f06b3c582b8df,8279,city_al_2,AL
9624a019bebdb2b477350192fd085b1c,72871,sorocaba,SP
1514176918f88a732b03b7ed1ed1f193,59492,city_ma_2,MA
9f85bc6d31c12e88494ebc684031e726,93248,city_ac_2,AC
e46532f0dfb5637d731bfb64455fce32,5404,city_ro_1,RO
b2e9f77bc987c28fe4b090689ff96c3e,94260,santos,SP
0a4d6c781086af57dba395705221b1f2,56423,rio de janeiro,RJ
8b18848729cc5ccd66fbb770099f8796,21602,ribeirao preto,SP
e96a4c2740bd821fd0476ff9ecd1c58f,79438,sao paulo,SP
ff06732ba7623f6fb88c385d1e80a260,38932,goiania,GO
b63ae0f00e05baba7237dcf382f9a34d,98615,sorocaba,SP
de991443d73337f9bba17ba917d3bcc6,26743,sao paulo,SP
aed829f1a3610b261a6f97e498a77d8c,22777,londrina,PR
ca8a898c981ebada41c9de8e53574926,92114,brasilia,DF
f0ae8c21e00fd44c99f27e0b4a35a185,72171,juiz de fora,MG
71c3e0c343d74bd2cc944e2dc4a38e39,97411,juiz de fora,MG
a031cacfc666f312641b568fca3bffc2,10100,city_am_1,AM
7250424f49da86096850a098f110e6f8,20209,city_ma_1,MA
83939ea299baca1db6b58f8428121d6d,79946,duque de caxias,RJ
fee28fbee2122fdc175d112d9f153891,33084,olinda,PE
39c9a000ab3cc3cfa6ab8ee72585b044,8660,city_ro_1,RO
caaf263b20d113ef7b1ff97c5eec6393,89973,city_to_1,TO
1f5a9421d9e4dbf072834ddf6a78bc8e,4650,rio de janeiro,RJ
0262692fe99c20dedb41fd073ea0d80a,3461,sao paulo,SP
b81992c5ee7f05498003745ff5bcae10,88763,city_pa_2,PA
6d1ab55c807a3f9dc2431dace9d6beb2,60969,santos,SP
b77a7269b620f7dda294f498e4fd8949,7057,city_pa_2,PA
c8783de41404160ddb5caefd54aa2640,40939,contagem,MG
3b546cc9b45f68ca4a510420b3d12221,85411,sorocaba,SP
611d70fc4cfdce8afe37a528c988a5bf,71429,city_pi_2,PI
7b5c614303e1f5cfe463d3bf8bb63a39,71703,ribeirao preto,SP
c25505f2208fc669b673a5902eb9add2,63575,santos,SP
afa244a3dc7f1acd9e978a7e68b043e6,36482,campinas,SP
500d3c8ba17f19ead58d1f578b2c754c,20477,sorocaba,SP
51d77b39101ca03d7a2660ba66c095f5,26416,curitiba,PR
032e10a636d49e8528c91fc2f2170e03,37036,ribeirao preto,SP
6e629fa5ac7e1878f8c067c9fe844b93,8072,city_ro_1,RO
6c3edbc69dd04a0b2325d76b32715df0,18980,sao paulo,SP
27704e93247aef931f406246f59b741c,87926,ribeirao preto,SP
fb10d896d413faec723ef3024cb11d19,50159,sao paulo,SP
05f6dddd908d143c60bf8c38068899d9,18704,ribeirao preto,SP
817191a62939dfa6b7e2cd3835d97bb2,39914,uberlandia,MG
c011d878037b8e31b94fb80eae26dfcd,85059,santos,SP
16044e77686a1fc0c8a1b33515319333,5831,sao paulo,SP
c280c57bc2f871021b31a04265d70de4,56684,ponta grossa,PR
b7801f547a779d9e42a65d54d0745745,15228,sao paulo,SP
eb220a6cb42ee2e18bb729ab7ccab306,19088,ribeirao preto,SP
2fbf790c8564cf6db084f65b98380b78,21904,petropolis,RJ
636b379a18cba3cb61a7659d0263cb7d,48827,ribeirao preto,SP
a5a9e5ab446afd0aacda484110175286,12455,city_mt_1,MT
acc88fb12ca3c3a55a06c8b75afffa60,8131,city_pa_2,PA
cd39a5757715a5c3ca3d5eecbf904708,68666,ribeirao preto,SP
e0590e509a4069626bfd2bb5eca8cc0f,42776,santos,SP
4034deaadfbcac55167314ab98c4238a,14342,uberlandia,MG
329fc846cadbde1d5aaefcb8883ca5e9,17815,campinas,SP
1e1610f0d2aef38a3be731d2a3ce2db2,42753,contagem,MG
2c317d987e9019a2729a8b6601c042a8,81158,santos,SP
7035ba52dd0587e6ae83bfeed30ce728,14933,campinas,SP
2a168ad853129c418ff68c8a441176d8,35952,rio de janeiro,RJ
154129dadf60e7ccec2bf44c735baa62,29189,pelotas,RS
51f06b6a18baefa9ce343bb47d866a86,72545,campinas,SP
af38ba4d987a22d34d6c7aeb592a511a,86122,sorocaba,SP
7672591f9a0e27d77176c8e399b1c909,15788,sorocaba,SP
e828a309e3f97910859c641e60cc90fc,80380,sorocaba,SP
69bbe816fa7d08197081312090bb5bdf,70083,sao paulo,SP
f52a40273f118f21df6d8cae1d33a1e1,20825,sorocaba,SP
d7a4da5c5ce45f4a4a485806580bcecd,34204,city_ro_1,RO
8a4a137d48175bd2bafb59f4dd6fe685,68151,niteroi,RJ
d2c81f537d0b1229a9d0639b961ac381,99866,fortaleza,CE
97ea4cec1c43384e192b3290619c9be6,23234,uberlandia,MG
cae4a671f4b5b7ec5ab953af4cb3a725,31862,juiz de fora,MG
2bc969c42aca5b9ba7b37030fbe69294,35312,londrina,PR
2297507ef72b0cfea5b67f5710f57096,11441,canoas,RS
9ea828f2eca4a24b40673de2773f3d8a,98775,sao paulo,SP
d5831b93bbc215b8578577c1b25c0fec,34332,city_al_2,AL
c3e64586992455ff30df7d85ec9e8ad6,79536,caxias do sul,RS
c1a43c9d9ebb77d70319f384a1bac3f1,88652,pelotas,RS
9eba5542288362a4cb1c4453060ec675,60456,city_ro_2,RO
89878b47f3323d0e8fab6ca9aa834417,6646,ribeirao preto,SP
5d205a26a897efcc559858fca0281319,28663,campinas,SP
9aa8823ae67a76e4616bbddf340a7f6f,45517,contagem,MG
2bcfdfb6faf74ff9e3160a2178f042cb,23714,santos,SP
699912112260d84cc68816852fd2c686,24734,brasilia,DF
0b9f562a43947c4f336a7fdc95a9eeaa,43281,campinas,SP
963a4d54c9317c1b2ac488cf199b4896,51346,santos,SP
347df46bac8971283cf71bc9a34c4987,8334,sorocaba,SP
dc3665407538b3794b0df1abb060c771,97564,sorocaba,SP
a348f4572ff01f2a0bccd85b18666fe4,95849,recife,PE
58546f3128293beef5f0909c19efadd7,82925,campinas,SP
1071ed72aba12898aca013ef56a1b8d8,95935,santos,SP
c9c03e6e985e0404448a8caad1ed88a8,74837,city_ma_1,MA
e8bdae14cdc76f6886922d64dc74554c,11655,sorocaba,SP
b7357dc7ed97d0b2463c7ee87f541a89,44150,santos,SP
18b92b764008979bd822e2b3b75fff0e,54045,niteroi,RJ
77d033e4972297c05dac414ce139f453,23175,anapolis,GO
b815dacb4bd1f551ffca30cc1a400858,4364,city_pa_1,PA
8ba2ed090a3f1dbda2b007763075c249,98678,maringa,PR
df2de40ff02992f73d038a9a1f4ed71b,76247,campinas,SP
0f59966c83f3620b1b232439e508d328,79171,city_pa_1,PA
da05d986dd2330b7b0d9709bc0b78e5f,29193,duque de caxias,RJ
22d1f7923844c8341d703ddca0dee7f2,34220,londrina,PR
64a247e439d95e7d54c23f5e748e19b7,79657,campinas,SP
4ff2cc587e0b53819102b61884f4756f,62591,sorocaba,SP
94d874941925bf06f2f2bc04e7148f2e,83180,sorocaba,SP
716847befbe1db75b0c7392adfa5fe11,12638,city_to_1,TO
f2da48a1c14fdb2538c06301455e8b06,5257,santos,SP
db4f7a2e5f3d53ed84fb50d2816a7a30,86774,ribeirao preto,SP
d85668bc95f516dfd198923134ba2f2c,19467,petropolis,RJ
483acd9cbe18ff6e9e8e799729cb386f,48228,ribeirao preto,SP
09e356609df01b5c325490f57ff30cf7,27210,city_pa_2,PA
f7ca276f671a5bd7a324fe9a75973430,98593,santos,SP
b844053cb124b2be1f1310aef4258cc1,78266,campinas,SP
6c5bd03fe79540af33e0032795d93106,27408,santos,SP
0760598d8a4a2e5f1c48212a50570e50,59625,duque de caxias,RJ
d0a7394d871108fdbfcf6e701294a665,27247,pelotas,RS
d344e9f004b9243fb2845743d835447c,73709,city_al_2,AL
91789a642855aff45adc4b866e111aa6,9004,juiz de fora,MG
b9984a663ce5ae9d75e3bfc0e6a2e711,24571,city_ma_1,MA
d634f96642619f3601ea84e38b79c623,76124,santos,SP
0bb47378d31a655693a4b2d60d9d6079,27644,sao paulo,SP
fff66f0a862e1ceb71b5bd20eeb71555,39802,caxias do sul,RS
4a98352020f83a52470d5e6c2e8aa15f,9125,goiania,GO
f54c03bdbfae3c7759de1328eda10ac1,88382,city_ms_2,MS
63a9c224f89c6f83827eb7f247246714,70106,sorocaba,SP
734f628c1662588e70305b20f2836453,37597,contagem,MG
a1f808bd30d667ea1251939faa09a094,48353,ribeirao preto,SP
eac52eaf5f92cfeb2f4d0f99df068c93,33827,santos,SP
52f802631ee5765fd1c7e85ddf3fb653,83643,sao paulo,SP
4a78749ba3f174a4b34b43beb27b5904,25938,sao paulo,SP
b8b268796ffebae338ea7cf56fa3fbdb,26131,ribeirao preto,SP
67258d345a0a4efd26aa40acc513045b,26369,santos,SP
84eff3c46409eb9e28be8a52a862adb7,30234,sorocaba,SP
180f84b77c9550c86384ef6614cddeb3,70811,olinda,PE
04c0685e499ecfbe0a4f26734996df54,73553,sao paulo,SP
17ec6299896ac1eaf9f02c1b98dda05d,57816,sao paulo,SP
362b1d534bf5e75abcb76578b149bd68,23931,santos,SP
d405b27439c7d1c641a0b2603563c271,83187,city_ro_2,RO
da55e292a56eda690a7109fda34a390d,29359,city_pi_2,PI
b8941efa905701bbe84380917edcf69a,85809,belo horizonte,MG
cf844926510ed98276f4f5c5cc878269,60719,olinda,PE
bc5dda42ba9bde76487b926dbd314aa3,29577,sao paulo,SP
1abd37df65f8043fd10e0bfac63ec528,49037,londrina,PR
9ccc089fca074dcb39ed44434a9784e7,98976,caucaia,CE
d91318e1b97c3673e3fe6e535c1cd8df,8117,campinas,SP
9c194dacf2bd59623d3039088dd72dd9,92501,santos,SP
58442fb59484f0dfe6c6d98ad3d66dbd,2553,santos,SP
4afef1b9a969abe6f80fe44b9ab9be1a,17782,ribeirao preto,SP
5a10711b3f209d72763e3a220ee842a1,99528,campinas,SP
4c29eb975ecabaaf89083b7e271a84cb,34668,duque de caxias,RJ
824df3152fadec3bd72155d6394a37be,91314,city_pa_2,PA
2ef57131cf33f8af31f5b7267b306a58,73541,santos,SP
b10e63a6ed445800b3c36d172f1f4622,26961,sao paulo,SP
5a4baa8ec482ac404f8000578debd452,37328,sorocaba,SP
b770f75d7641d43a9824c934786b07bd,88423,betim,MG
8862cc49406b248bf91d3e294719fe53,72618,sao paulo,SP
5fc572c79158a975eb970f268cb4d795,47258,campinas,SP
7815a9d855e437593e2522078a82b60a,60974,campinas,SP
c30f6cc5eec5b73fcf936611ec70cff2,74723,city_rr_2,RR
961951c4a7f4fd87b6c318db54b54ef8,93177,ribeirao preto,SP
ce71dd88726ddeac8a3f4cb309c19eb6,38698,uberlandia,MG
fa83d3246144b03d4efdb0c8dde257cc,56433,sorocaba,SP
68fadac11f761f0dadb0d675084e5e97,56042,santos,SP
f7801da1643c0b4de5c9b690adbd39b3,35181,petropolis,RJ
4dc1c017cac3c8f9e420d5bb618d1f0a,99735,sorocaba,SP
46611fd7bfa27e7a899d8e4b5487dbc4,39784,sorocaba,SP
d73af598b0d80ea96d50f1a1b671d57c,64430,juiz de fora,MG
adb95d52ac536d6fc038d18917e9dd4c,51998,sao paulo,SP
115fa87e857727cdadaaf76f511c1556,32280,santos,SP
8f5c3705f9d752e6a0deee08712939c7,2619,pelotas,RS
5580b106cfc3a2758812bb165da3117f,39026,sorocaba,SP
86753185a6ceee837bcc6baa4d7260d7,41988,sao paulo,SP
0c6ad9de7cd4669e2d1087e476785cf5,56738,santos,SP
ab6d5072dc6366a226e9e56440980b8d,31968,santos,SP
cde7e5d135206bb5294a0b4c4423947a,19332,duque de caxias,RJ
e317b39e3bc5721173bfea57cc8da478,92996,ponta grossa,PR
745d6ae8b22dfaf1d6899289f9bf6940,33790,campinas,SP
95525e41783976b7f7a9fae1cc5f24f5,6023,city_se_1,SE
af25d371de187280e64b28ad8277ee11,30986,maringa,PR
3e5d321ddd437ecb9c4f7eca7d58fcca,33276,londrina,PR
d30c196bdac8fd7a17c401d6b419aa86,71644,sorocaba,SP
a49ebd37a8a2aaa4dd82491b7b1e6170,89679,sorocaba,SP
c60f1eca02eb4786314f6a356d248580,8967,santos,SP
246ad8753464b0af4a9922e45179b299,5204,campinas,SP
4161a3556eb4113126ed85e0be5d6764,56991,ribeirao preto,SP
d314e192e05aa4ab3752225719d7e3f2,93563,londrina,PR
ef2a4ebdfaf5588b11d132214aa410b2,93398,goiania,GO
74ef2bbd8f5d046e48a8f4d97063e58c,10679,caxias do sul,RS
1832312519e0980975f221c0ecaab0fd,2649,contagem,MG
399cdbaf3c68554bf57f82d6e81b6a0a,80284,salvador,BA
d027cfa2f482c21881f7c00486cd64aa,80338,juiz de fora,MG
ae4cd9919c39287a662728ebb0a45ef0,5186,ribeirao preto,SP
b132f72bd708840091545cbe7ee96671,90110,campinas,SP
b65e72c459abec59e0f2b86497ce7982,77352,porto alegre,RS
31920fe61dd5f100f2e10a714da2982b,88695,ribeirao preto,SP
484cd88231615f29f5deac8c068ab18f,67302,betim,MG
ef8f26e95acc3f1d1af1ded16a14ae94,80538,nova iguacu,RJ
6652700bbeecd23b92dac67ac3e6b71d,66313,ribeirao preto,SP
cff18484020a0784ec57756215c2831f,46895,goiania,GO
607312a2f36441a902f28f837f68a7ea,38946,goiania,GO
0ff94b6aaf94a0ca8bcc00c013a83449,32762,ribeirao preto,SP
0e8564a9753a4a23a7dd0d522b9b4957,54332,sao paulo,SP
9baa8a418a2fa476191f0c07b8fb233f,69545,sao paulo,SP
fa5cefc7c3f2dd187f1dbee75517bd42,78318,campinas,SP
26844e3c3ba24cb5747f36fee2791284,22850,santos,SP
5eb3decb0627543912b987592ba170e3,56320,city_to_1,TO
f9ac5b1e3b1800bc383138f3cb93175e,51278,santos,SP
31ca09807fee3c77ebfe266398d71e17,42226,city_to_1,TO
2c60950ee9efb15e5bc29648896c7889,35171,ribeirao preto,SP
03e73600bda35b190d711bb4846fb015,20442,sorocaba,SP
4907cb7406ab4d670598f449a9512825,93466,city_ap_2,AP
1d43b88bc427b34c8ebca5be08001794,18257,pelotas,RS
6086816df784f0f0d0cacddcd47c302c,94528,campinas,SP
89330c30d22b5e0efb05df1cff9f8034,61610,nova iguacu,RJ
df1ee154e256aa2294a48f21808325ce,8660,sao paulo,SP
d11f4ccf6204c85cc805be2f2d7b6304,39138,sao paulo,SP
0dee7059bc486bdb17a0c85b7687b493,79959,sao paulo,SP
dd2e215002a29130d1e248e3a4ea9b37,72695,contagem,MG
75d068a1416fafb2c21f224b0ec56aef,35514,duque de caxias,RJ
771facd3134e3429bdedb0ceab101731,79250,sao paulo,SP
91ef71cb80eca1f985ce534dbd18632d,8867,londrina,PR
8dd0cc449c53600b44cf1805fe1a4edf,82992,brasilia,DF
aaabdc811de94b39c26cbd52d7801577,34685,sao paulo,SP
b43b129eb5402f8bf3296515f4715161,38173,sorocaba,SP
05a8a682876287ab2fdd890cf44e5b7f,45431,city_se_1,SE
d996dcd2a9b85feef8ce33cae2183eca,28869,city_ap_2,AP
641a909beab555eeecb069d963101479,42598,porto alegre,RS
9357d0abcdd54039e23b35ec4004153d,66372,sao paulo,SP
f1bda4913c71f7ecb598c1dd5cf22c48,50955,londrina,PR
a07f4e1ae12d8dd6d7ba8cede97af8a2,59090,ribeirao preto,SP
9e57210a00883e6e5cb127944825bc1c,45845,petropolis,RJ
1a662e04ebed8446d22098fc4258a553,87977,city_se_2,SE
a50d9ac2dd4180532c81605619363e92,58127,betim,MG
3b51fba3a783c2b8b98fc32af8e4cd51,11747,ribeirao preto,SP
f009eacd1eae9826dbd674d2b2afa28d,16949,city_am_1,AM
fdfc87adf345973cff73be7663457b6c,38224,contagem,MG
6830a6b5b9e3b16e7a75ff4d4ec2329a,50879,santos,SP
dc97451da1b8719e87a6fc1c9a9d04a2,71208,ponta grossa,PR
3ff18d009225f4ce2766a502346a3ed6,36025,ribeirao preto,SP
3719673b57baa15b5f037b81c3fc198d,63232,blumenau,SC
c1b4118600a3367249ca2eab7894a612,85155,campinas,SP
066f53db45cf2f74fe0fac59171b685a,53993,sorocaba,SP
a0657ca327ec1deccb879a54b9b5c9d1,7096,santos,SP
9d9a43cf54ccfe5b91592dd8d18e1d59,97166,niteroi,RJ
70e6e8a7b765216d3d9c344e732eb108,87998,rio de janeiro,RJ
1ce8eb3eab790e0504452e15661d3e77,9706,sao paulo,SP
1cb8a21b7a652e6a8b4483920e9862d8,47927,santos,SP
d89b075a4d96db24fb56062785cf841d,52279,sao paulo,SP
